run_name,t_s,dt_s,soc_pct,voltage_mV,temperature_C,temperature_cpu_C,temp_cpu_hat_C,temp_batt_hat_C,temp_leak_hat_C,power_total_mW,power_cpu_mW,power_screen_mW,is_gps_on,cellular_on,p0_pred_mW,power_pred_mW,resid0_mW,gps_fit_source,cell_fit_source
20260201_185149_S2_b150,183.0,3.0,53,3892,28.3,34.788,35.232669242248456,28.355456414401807,33.16950539389446,1724.5990000000002,149.93033333333332,1145.125,1,1,1938.8518821960251,1938.8518821960251,-214.25288219602498,S4_minus_S4-1,S1-HS-2_minus_S1-HS-1
20260201_185149_S2_b150,186.0,4.0,53,3892,28.3,35.873,37.01707858510951,28.35476700450857,34.41838511092923,1487.508,116.4795,1145.125,1,1,1544.9219074032853,1544.9219074032853,-57.41390740328529,S4_minus_S4-1,S1-HS-2_minus_S1-HS-1
20260201_185149_S2_b150,190.0,4.0,53,3892,28.3,34.214,35.459971604202984,28.354490066044047,33.3283271427553,1518.66,114.1225,1145.125,1,1,1506.169165353658,1506.169165353658,12.490834646342137,S4_minus_S4-1,S1-HS-2_minus_S1-HS-1
20260201_185149_S2_b150,194.0,3.0,53,3892,28.3,37.584,35.35172267164464,28.353704267572517,33.252317150422996,2369.458,152.64333333333337,1145.125,1,1,1972.4802882115564,1972.4802882115564,396.9777117884437,S4_minus_S4-1,S1-HS-2_minus_S1-HS-1
20260201_185149_S2_b150,197.0,4.0,53,3892,28.3,39.559,37.17122029888938,28.353122154198594,34.52579085548214,1638.532,115.24075,1145.125,1,1,1530.9495611890432,1530.9495611890432,107.58243881095677,S4_minus_S4-1,S1-HS-2_minus_S1-HS-1
20260201_185149_S2_b150,201.0,3.0,53,3892,28.3,34.732,35.376338663630705,28.35299380906031,33.26933520725959,1782.0779999999995,153.29566666666668,1145.125,1,1,1980.5408685341313,1980.5408685341313,-198.46286853413176,S4_minus_S4-1,S1-HS-2_minus_S1-HS-1
20260201_185149_S2_b150,204.0,4.0,53,3892,28.3,38.855,37.20713618170922,28.35244921834458,34.55073009269982,2195.025,112.26525,1145.125,1,1,1495.1210229953358,1495.1210229953358,699.9039770046643,S4_minus_S4-1,S1-HS-2_minus_S1-HS-1
20260201_185149_S2_b150,208.0,3.0,53,3892,28.3,34.915,35.1874784249654,28.352372510360546,33.136946650583944,1537.735,144.30966666666666,1145.125,1,1,1870.4227279238457,1870.4227279238457,-332.68772792384584,S4_minus_S4-1,S1-HS-2_minus_S1-HS-1
20260201_185149_S2_b150,211.0,4.0,53,3892,28.3,35.347,36.73901792816086,28.351807519439614,34.222854805544486,1460.25,112.24475,1145.125,1,1,1491.7006891010471,1491.7006891010471,-31.450689101047146,S4_minus_S4-1,S1-HS-2_minus_S1-HS-1
20260201_185149_S2_b150,215.0,3.0,53,3892,28.3,36.365,35.19766183528574,28.351610631125947,33.14384647403781,1499.19,152.98166666666663,1145.125,1,1,1975.6156280365763,1975.6156280365763,-476.4256280365762,S4_minus_S4-1,S1-HS-2_minus_S1-HS-1
20260201_185149_S2_b150,218.0,4.0,53,3892,28.3,35.47,37.15005635363646,28.35108177751788,34.51036398080089,1506.591,120.30675,1145.125,1,1,1592.2146783500748,1592.2146783500748,-85.6236783500749,S4_minus_S4-1,S1-HS-2_minus_S1-HS-1
20260201_185149_S2_b150,222.0,4.0,53,3892,28.3,35.74,35.69358169924365,28.351066135960483,33.4908270302587,1525.664,115.84025,1145.125,1,1,1528.4626699623798,1528.4626699623798,-2.7986699623797904,S4_minus_S4-1,S1-HS-2_minus_S1-HS-1
20260201_185149_S2_b150,226.0,3.0,53,3892,28.3,37.57,35.45024850031341,28.350560224896967,33.320342017688475,2206.582,144.16666666666666,1145.125,1,1,1870.3263784163482,1870.3263784163482,336.25562158365165,S4_minus_S4-1,S1-HS-2_minus_S1-HS-1
20260201_185149_S2_b150,229.0,4.0,53,3892,28.3,34.889,36.791459637503685,28.350141530412774,34.25906420537641,1596.13,116.58275,1145.125,1,1,1544.6375277067727,1544.6375277067727,51.492472293227365,S4_minus_S4-1,S1-HS-2_minus_S1-HS-1
20260201_185149_S2_b150,233.0,3.0,53,3892,28.3,34.523,35.467570596772994,28.350060179225434,33.33231747150873,1615.595,149.65433333333334,1145.125,1,1,1936.9616443859168,1936.9616443859168,-321.36664438591674,S4_minus_S4-1,S1-HS-2_minus_S1-HS-1
20260201_185149_S2_b150,236.0,4.0,53,3892,28.3,36.313,37.05406021376878,28.349667893620644,34.44274251772434,1599.612,122.779,1145.125,1,1,1621.527828805412,1621.527828805412,-21.91582880541182,S4_minus_S4-1,S1-HS-2_minus_S1-HS-1
20260201_185149_S2_b150,240.0,4.0,53,3892,28.3,36.384,35.850190099257915,28.34970292199594,33.600043946079325,1653.675,111.29775,1145.125,1,1,1474.390080052256,1474.390080052256,179.2849199477439,S4_minus_S4-1,S1-HS-2_minus_S1-HS-1
20260201_185149_S2_b150,244.0,3.0,53,3892,28.3,37.952,35.158945737114195,28.349329894295924,33.116060984268714,1630.329,154.22966666666667,1145.125,1,1,1990.4989177575103,1990.4989177575103,-360.16991775751035,S4_minus_S4-1,S1-HS-2_minus_S1-HS-1
20260201_185149_S2_b150,247.0,4.0,53,3892,28.3,35.125,37.198274572529755,28.348891716966286,34.54345971586071,1607.3959999999995,107.31,1145.125,1,1,1434.976826441738,1434.976826441738,172.4191735582615,S4_minus_S4-1,S1-HS-2_minus_S1-HS-1
20260201_185149_S2_b150,251.0,3.0,53,3892,28.3,34.466,34.87223973540758,28.34902096939403,32.915274105603515,1580.964,155.47833333333332,1145.125,1,1,2003.8703976205163,2003.8703976205163,-422.9063976205164,S4_minus_S4-1,S1-HS-2_minus_S1-HS-1
20260201_185149_S2_b150,254.0,4.0,53,3892,28.3,35.966,37.19086413932629,28.348523882996066,34.53816206242722,1688.26,112.423,1145.125,1,1,1496.9105305972985,1496.9105305972985,191.34946940270152,S4_minus_S4-1,S1-HS-2_minus_S1-HS-1
20260201_185149_S2_b150,258.0,3.0,53,3892,28.3,36.923,35.193799789133564,28.348672240930235,33.14026152467257,1510.484,152.56033333333332,1145.125,1,1,1970.4759415794572,1970.4759415794572,-459.99194157945726,S4_minus_S4-1,S1-HS-2_minus_S1-HS-1
20260201_185149_S2_b150,261.0,4.0,53,3892,28.3,35.492,37.12702009396778,28.348271849683947,34.49339562068263,1514.377,113.309,1145.125,1,1,1507.2146700619865,1507.2146700619865,7.1623299380134995,S4_minus_S4-1,S1-HS-2_minus_S1-HS-1
20260201_185149_S2_b150,265.0,4.0,53,3892,28.3,34.999,35.25094906118582,28.348413479671414,33.1801883867315,1837.605,108.908,1145.125,1,1,1441.6283161893693,1441.6283161893693,395.9766838106307,S4_minus_S4-1,S1-HS-2_minus_S1-HS-1
20260201_185149_S2_b150,269.0,3.0,53,3892,28.3,35.286,35.022773172992096,28.347914096236572,33.02031544996544,2022.28,145.89833333333334,1145.125,1,1,1888.6518746172992,1888.6518746172992,133.62812538270077,S4_minus_S4-1,S1-HS-2_minus_S1-HS-1
20260201_185149_S2_b150,272.0,4.0,53,3892,28.3,35.125,36.77258995163466,28.347503843715796,34.245064119259,1417.052,113.13875,1145.125,1,1,1502.7513370573201,1502.7513370573201,-85.69933705732024,S4_minus_S4-1,S1-HS-2_minus_S1-HS-1
20260201_185149_S2_b150,276.0,3.0,53,3892,28.3,40.994,35.24863324555623,28.347571052688306,33.17831458769585,1642.002,153.48466666666667,1145.125,1,1,1982.0198296322885,1982.0198296322885,-340.01782963228857,S4_minus_S4-1,S1-HS-2_minus_S1-HS-1
20260201_185149_S2_b150,279.0,4.0,53,3892,28.3,36.351,37.1824394575518,28.347233039166408,34.531877532036184,1443.932,115.9295,1145.125,1,1,1539.358821409142,1539.358821409142,-95.4268214091419,S4_minus_S4-1,S1-HS-2_minus_S1-HS-1
20260201_185149_S2_b150,283.0,3.0,53,3892,28.3,37.874,35.41334709116489,28.347454373307258,33.293579275807595,1611.2879999999998,151.96933333333334,1145.125,1,1,1964.6788036826617,1964.6788036826617,-353.39080368266195,S4_minus_S4-1,S1-HS-2_minus_S1-HS-1
20260201_185149_S2_b150,286.0,4.0,53,3892,28.3,37.018,37.14881015023505,28.347163161276722,34.50831605354755,1680.048,110.16925,1145.125,1,1,1469.2965910282599,1469.2965910282599,210.75140897174015,S4_minus_S4-1,S1-HS-2_minus_S1-HS-1
20260201_185149_S2_b150,290.0,4.0,53,3892,28.3,36.851,35.051672114026914,28.347377258375488,33.04038365733149,1475.068,116.36425,1145.125,1,1,1530.7834125336306,1530.7834125336306,-55.71541253363057,S4_minus_S4-1,S1-HS-2_minus_S1-HS-1
20260201_185149_S2_b150,294.0,3.0,53,3892,28.3,34.891,35.49607344446177,28.346871532061876,33.3513128707418,1684.37,151.80466666666666,1145.125,1,1,1963.2013040349295,1963.2013040349295,-278.83130403492964,S4_minus_S4-1,S1-HS-2_minus_S1-HS-1
20260201_185149_S2_b150,297.0,4.0,53,3892,28.3,36.983,37.15966385296359,28.346626919067745,34.51575277279484,1671.41,119.18625,1145.125,1,1,1578.6833121523678,1578.6833121523678,92.72668784763232,S4_minus_S4-1,S1-HS-2_minus_S1-HS-1
20260201_185149_S2_b150,301.0,3.0,53,3892,28.3,34.494,35.61825278065267,28.346876172569324,33.436839798227666,1567.6699999999998,150.72400000000002,1145.125,1,1,1950.8725953219348,1950.8725953219348,-383.20259532193495,S4_minus_S4-1,S1-HS-2_minus_S1-HS-1
20260201_185149_S2_b150,304.0,4.0,53,3892,28.3,35.555,37.13683518662414,28.34666225839674,34.49978330815592,1774.9879999999998,110.702,1145.125,1,1,1475.6719659067433,1475.6719659067433,299.3160340932566,S4_minus_S4-1,S1-HS-2_minus_S1-HS-1
20260201_185149_S2_b150,308.0,3.0,53,3892,28.3,41.77,35.08499289237606,28.346901737407393,33.06356554588546,2266.121,165.85033333333334,1145.125,1,1,2130.913469254328,2130.913469254328,135.2075307456721,S4_minus_S4-1,S1-HS-2_minus_S1-HS-1
20260201_185149_S2_b150,311.0,4.0,53,3892,28.3,38.177,37.72779508998498,28.346551817814188,34.91342210833374,1564.182,116.0785,1145.125,1,1,1544.9431262372227,1544.9431262372227,19.238873762777303,S4_minus_S4-1,S1-HS-2_minus_S1-HS-1
20260201_185149_S2_b150,315.0,4.0,53,3892,28.3,36.669,35.40789090372596,28.346997081559387,33.28962275707599,1595.31,117.8725,1145.125,1,1,1551.2833981142353,1551.2833981142353,44.02660188576465,S4_minus_S4-1,S1-HS-2_minus_S1-HS-1
20260201_185149_S2_b150,319.0,3.0,53,3892,28.3,35.413,35.5813611932724,28.346633817697153,33.41094298059983,1661.884,152.25533333333334,1145.125,1,1,1969.2027882339335,1969.2027882339335,-307.31878823393345,S4_minus_S4-1,S1-HS-2_minus_S1-HS-1
20260201_185149_S2_b150,322.0,4.0,53,3892,28.3,35.852,37.200414448436455,28.346421248397142,34.54421648842466,1509.3199999999997,116.187,1145.125,1,1,1542.6011446686473,1542.6011446686473,-33.281144668647585,S4_minus_S4-1,S1-HS-2_minus_S1-HS-1
20260201_185149_S2_b150,326.0,3.0,53,3892,28.3,33.56,35.428252106017744,28.3466963248316,33.3037853716619,1672.0889949612008,157.21133333333333,1145.125,1,1,2028.319744969199,2028.319744969199,-356.23075000799827,S4_minus_S4-1,S1-HS-2_minus_S1-HS-1
20260201_185149_S2_b150,329.0,4.0,53,3892,28.3,35.74,37.39906063388374,28.346442275616656,34.683275126403615,1595.4942893927466,110.1895,1145.125,1,1,1471.2592802203726,1471.2592802203726,124.23500917237402,S4_minus_S4-1,S1-HS-2_minus_S1-HS-1
20260201_185149_S2_b150,333.0,4.0,53,3892,28.3,34.762,35.04572133061307,28.346783109375625,33.036039864241836,1593.1290877911897,117.50325,1145.125,1,1,1544.5533734859976,1544.5533734859976,48.57571430519215,S4_minus_S4-1,S1-HS-2_minus_S1-HS-1
20260201_185149_S2_b150,337.0,3.0,53,3892,28.3,35.379,35.56729188641257,28.34631027338334,33.400997402503805,1683.3581542695451,149.98433333333332,1145.125,1,1,1941.5813012467333,1941.5813012467333,-258.2231469771882,S4_minus_S4-1,S1-HS-2_minus_S1-HS-1
20260201_185149_S2_b150,340.0,4.0,53,3892,28.3,36.313,37.08974135317476,28.34610839795497,34.46665146660882,1547.3601484526123,117.96325,1145.125,1,1,1563.3783012525755,1563.3783012525755,-16.018152799963218,S4_minus_S4-1,S1-HS-2_minus_S1-HS-1
20260201_185149_S2_b150,344.0,3.0,53,3892,28.3,52.587,35.54257330107807,28.34636452567734,33.38371066845785,1641.551949146485,168.069,1145.125,1,1,2160.6677600360363,2160.6677600360363,-519.1158108895513,S4_minus_S4-1,S1-HS-2_minus_S1-HS-1
20260201_185149_S2_b150,347.0,4.0,53,3892,28.3,39.68,37.937593264007134,28.34615400822089,35.06016148727126,2117.9148361836988,106.73125,1145.125,1,1,1433.105100545764,1433.105100545764,684.8097356379349,S4_minus_S4-1,S1-HS-2_minus_S1-HS-1
20260201_185149_S2_b150,351.0,4.0,53,3892,28.3,34.425,34.81385195241383,28.34669339051252,32.87370438384343,1752.2359443815926,113.829,1145.125,1,1,1498.5880070503351,1498.5880070503351,253.64793733125748,S4_minus_S4-1,S1-HS-2_minus_S1-HS-1
20260201_185149_S2_b150,355.0,3.0,53,3892,28.3,36.897,35.34199970635665,28.346147627439723,33.24324408268158,1902.321425302104,151.655,1145.125,1,1,1960.4175002204129,1960.4175002204129,-58.09607491830889,S4_minus_S4-1,S1-HS-2_minus_S1-HS-1
20260201_185149_S2_b150,358.0,4.0,53,3892,28.3,34.296,37.11651960050581,28.34589593280956,34.48533250019694,1749.8924030918815,115.19425,1145.125,1,1,1529.9912219189898,1529.9912219189898,219.9011811728917,S4_minus_S4-1,S1-HS-2_minus_S1-HS-1
20260201_185149_S2_b150,362.0,3.0,53,3892,28.3,37.397,35.36741668759963,28.34617357043764,33.26104375245103,1815.9849270579289,149.74733333333333,1145.125,1,1,1937.4497963315962,1937.4497963315962,-121.46486927366732,S4_minus_S4-1,S1-HS-2_minus_S1-HS-1
20260201_185149_S2_b150,365.0,4.0,53,3892,28.3,35.817,37.03236707875263,28.345927161795636,34.42643510366553,1998.5173086200773,108.1625,1145.125,1,1,1444.172001126172,1444.172001126172,554.3453074939052,S4_minus_S4-1,S1-HS-2_minus_S1-HS-1
20260201_185149_S2_b150,369.0,3.0,53,3892,28.3,36.636,34.92714320982103,28.34617458521378,32.952852622438854,2198.191117414425,149.66233333333335,1145.125,1,1,1933.691042309512,1933.691042309512,264.5000751049131,S4_minus_S4-1,S1-HS-2_minus_S1-HS-1
20260201_185149_S2_b150,372.0,4.0,53,3892,28.3,33.517,36.92684548627847,28.34581677198086,34.35253687198919,1668.0063809176872,119.64825,1145.125,1,1,1582.7001044005942,1582.7001044005942,85.30627651709301,S4_minus_S4-1,S1-HS-2_minus_S1-HS-1
20260201_185149_S2_b150,376.0,4.0,53,3892,28.3,35.746,35.65252759277578,28.346035092529778,33.46057984270198,1572.9589212652418,115.14275,1145.125,1,1,1519.7321021787275,1519.7321021787275,53.2268190865143,S4_minus_S4-1,S1-HS-2_minus_S1-HS-1
20260201_185149_S2_b150,380.0,3.0,53,3892,28.3,39.304,35.4022594989432,28.345810833251132,33.28532489923558,1611.5818276435932,158.451,1145.125,1,1,2043.1828112626276,2043.1828112626276,-431.6009836190344,S4_minus_S4-1,S1-HS-2_minus_S1-HS-1
20260201_185149_S2_b150,383.0,4.0,53,3892,28.3,35.518,37.45089267929064,28.345589216479073,34.71930164044717,1805.079168312476,117.5475,1145.125,1,1,1560.817369105656,1560.817369105656,244.2617992068199,S4_minus_S4-1,S1-HS-2_minus_S1-HS-1
20260201_185149_S2_b150,387.0,3.0,53,3892,28.3,33.915,35.50651920595934,28.34599763452754,33.358362734529805,1947.7800227711225,147.82666666666668,1145.125,1,1,1915.0390310734576,1915.0390310734576,32.74099169766487,S4_minus_S4-1,S1-HS-2_minus_S1-HS-1
20260201_185149_S2_b150,390.0,4.0,53,3892,28.3,36.356,36.973657366908995,28.345794159728488,34.38529840475484,1492.8911337537106,113.27,1145.125,1,1,1505.692358164368,1505.692358164368,-12.801224410657369,S4_minus_S4-1,S1-HS-2_minus_S1-HS-1
20260201_185149_S2_b150,394.0,3.0,53,3892,28.3,33.56,35.24992755413374,28.34602959545617,33.17875816653047,1821.5748721898465,152.11433333333335,1145.125,1,1,1965.411063384609,1965.411063384609,-143.83619119476248,S4_minus_S4-1,S1-HS-2_minus_S1-HS-1
20260201_185149_S2_b150,397.0,4.0,53,3892,28.4,42.402,37.116878675002205,28.345759812133025,34.48554301614145,1548.2541498918215,117.04025,1145.125,1,1,1552.3725479385994,1552.3725479385994,-4.118398046777884,S4_minus_S4-1,S1-HS-2_minus_S1-HS-1
20260201_185149_S2_b150,401.0,4.0,53,3892,28.4,37.801,35.48343083857302,28.346045565870465,33.34221525676225,1481.709,112.63125,1145.125,1,1,1488.2154704363743,1488.2154704363743,-6.506470436374229,S4_minus_S4-1,S1-HS-2_minus_S1-HS-1
20260201_185149_S2_b150,405.0,3.0,53,3892,28.4,37.689,35.2486115768785,28.34576366447595,33.17775720315774,1648.512,150.40033333333335,1145.125,1,1,1944.623134494409,1944.623134494409,-296.11113449440904,S4_minus_S4-1,S1-HS-2_minus_S1-HS-1
20260201_185149_S2_b150,408.0,4.0,53,3892,28.4,35.952,37.03547807900569,28.34550526283967,34.42848623415588,1648.936,109.28075,1145.125,1,1,1457.7485755620964,1457.7485755620964,191.18742443790347,S4_minus_S4-1,S1-HS-2_minus_S1-HS-1
20260201_185149_S2_b150,412.0,3.0,53,3892,28.4,35.589,34.99699778716369,28.345778515554066,33.001632005680804,1454.486,149.233,1145.125,1,1,1928.9141346133345,1928.9141346133345,-474.42813461333435,S4_minus_S4-1,S1-HS-2_minus_S1-HS-1
20260201_185149_S2_b150,415.0,4.0,53,3892,28.4,33.755,36.92238414768099,28.34545581816857,34.34930564882726,1691.28,112.3355,1145.125,1,1,1494.0155941557882,1494.0155941557882,197.26440584421175,S4_minus_S4-1,S1-HS-2_minus_S1-HS-1
20260201_185149_S2_b150,419.0,3.0,53,3892,28.4,34.979,35.19210402743944,28.345693834685807,33.13818096961335,1543.5359999999998,149.39433333333332,1145.125,1,1,1932.0756911968326,1932.0756911968326,-388.5396911968328,S4_minus_S4-1,S1-HS-2_minus_S1-HS-1
20260201_185149_S2_b150,422.0,4.0,53,3892,28.4,34.662,36.974917432694745,28.345424216476456,34.38606946782926,1923.075,119.203,1145.125,1,1,1577.6262749118687,1577.6262749118687,345.44872508813137,S4_minus_S4-1,S1-HS-2_minus_S1-HS-1
20260201_185149_S2_b150,426.0,4.0,53,3892,28.4,35.938,35.62286081866517,28.345681805677643,33.43970711476891,1717.612,111.773,1145.125,1,1,1478.6910033697445,1478.6910033697445,238.92099663025556,S4_minus_S4-1,S1-HS-2_minus_S1-HS-1
20260201_185149_S2_b150,430.0,3.0,53,3892,28.4,37.388,35.190617891347785,28.345468291653393,33.13707301143947,1508.932,148.531,1145.125,1,1,1921.5995704426539,1921.5995704426539,-412.66757044265387,S4_minus_S4-1,S1-HS-2_minus_S1-HS-1
20260201_185149_S2_b150,433.0,4.0,53,3892,28.4,36.908,36.93365605903534,28.34520823296014,34.357121711212784,1470.042,114.60825,1145.125,1,1,1521.6438441643709,1521.6438441643709,-51.60184416437096,S4_minus_S4-1,S1-HS-2_minus_S1-HS-1
20260201_185149_S2_b150,437.0,3.0,53,3892,28.4,34.257,35.334575073955705,28.34546459272304,33.237841929585905,1594.08,151.50933333333333,1145.125,1,1,1958.6032990313786,1958.6032990313786,-364.52329903137866,S4_minus_S4-1,S1-HS-2_minus_S1-HS-1
20260201_185149_S2_b150,440.0,4.0,53,3892,28.4,36.726,37.10740743603233,28.345241108558202,34.47875753779009,1508.544,115.97725,1145.125,1,1,1539.4195981836033,1539.4195981836033,-30.875598183603188,S4_minus_S4-1,S1-HS-2_minus_S1-HS-1
20260201_185149_S2_b150,444.0,4.0,53,3892,28.4,34.62,35.41625282651443,28.345554134094435,33.29504321878843,1547.0259999999998,113.03625,1145.125,1,1,1492.7015740662243,1492.7015740662243,54.3244259337755,S4_minus_S4-1,S1-HS-2_minus_S1-HS-1
20260201_185149_S2_b150,448.0,3.0,53,3892,28.4,37.167,35.27533379789013,28.345278441399046,33.19631719094281,2219.932,148.54866666666666,1145.125,1,1,1922.340376664452,1922.340376664452,297.59162333554787,S4_minus_S4-1,S1-HS-2_minus_S1-HS-1
20260201_185149_S2_b150,451.0,4.0,53,3892,28.4,34.592,36.95387611807641,28.345048173297084,34.37122773464261,1500.768,113.31225,1145.125,1,1,1506.068525988299,1506.068525988299,-5.300525988298887,S4_minus_S4-1,S1-HS-2_minus_S1-HS-1
20260201_185149_S2_b150,455.0,3.0,53,3892,28.4,35.155,35.25233354772438,28.345320753229394,33.18022970937589,1400.4,152.74533333333332,1145.125,1,1,1973.0738431472594,1973.0738431472594,-572.6738431472593,S4_minus_S4-1,S1-HS-2_minus_S1-HS-1
20260201_185149_S2_b150,458.0,4.0,53,3892,28.3,35.258,37.14666816637966,28.345082803713876,34.50619255757992,1577.716,113.55675,1145.125,1,1,1510.3429386905264,1510.3429386905264,67.37306130947354,S4_minus_S4-1,S1-HS-2_minus_S1-HS-1
20260201_185149_S2_b150,462.0,4.0,53,3892,28.3,37.109,35.26275831488112,28.345418367714224,33.18755633073105,1473.552,116.25,1145.125,1,1,1530.701820454913,1530.701820454913,-57.1498204549132,S4_minus_S4-1,S1-HS-2_minus_S1-HS-1
20260201_185149_S2_b150,466.0,3.0,53,3892,28.3,42.746,35.48140388102797,28.345098884027916,33.34051238192795,1527.591,151.2423333333333,1145.125,1,1,1956.2868634353474,1956.2868634353474,-428.6958634353475,S4_minus_S4-1,S1-HS-2_minus_S1-HS-1
20260201_185149_S2_b150,469.0,4.0,53,3892,28.3,38.163,37.12837822221629,28.34492864763519,34.49334334984196,1662.352,114.34525,1145.125,1,1,1519.7767415615058,1519.7767415615058,142.5752584384943,S4_minus_S4-1,S1-HS-2_minus_S1-HS-1
20260201_185149_S2_b150,473.0,3.0,53,3892,28.3,34.901,35.312692046483996,28.34526709776888,33.22246456186946,1527.591,150.35366666666667,1145.125,1,1,1944.4557214023932,1944.4557214023932,-416.86472140239334,S4_minus_S4-1,S1-HS-2_minus_S1-HS-1
20260201_185149_S2_b150,476.0,4.0,53,3892,28.3,36.137,37.047668146276074,28.34504677851649,34.4368817359482,1577.716,113.8815,1145.125,1,1,1513.6054837896756,1513.6054837896756,64.11051621032425,S4_minus_S4-1,S1-HS-2_minus_S1-HS-1
20260201_185149_S2_b150,480.0,4.0,53,3892,28.3,33.938,35.28572255737716,28.345351071225714,33.20361111153173,1632.12,118.8945,1145.125,1,1,1562.9044051925703,1562.9044051925703,69.21559480742962,S4_minus_S4-1,S1-HS-2_minus_S1-HS-1
20260201_185149_S2_b150,484.0,3.0,53,3892,28.3,45.03,35.64714995513234,28.345043284748325,33.45651795401714,1748.6999999999998,151.46766666666667,1145.125,1,1,1960.0665040659435,1960.0665040659435,-211.36650406594367,S4_minus_S4-1,S1-HS-2_minus_S1-HS-1
20260201_185149_S2_b150,487.0,4.0,53,3892,28.3,39.192,37.17718500760076,28.34491742028887,34.52750473140719,2344.124,123.49,1145.125,1,1,1630.9729322039414,1630.9729322039414,713.1510677960584,S4_minus_S4-1,S1-HS-2_minus_S1-HS-1
20260201_185149_S2_b150,491.0,4.0,52,3882,28.4,37.815,35.886866657840116,28.345272989682606,33.62438855739286,1605.744,112.44075,1142.183,1,1,1488.4948987773532,1488.4948987773532,117.24910122264669,S4_minus_S4-1,S1-HS-2_minus_S1-HS-1
20260201_185149_S2_b150,495.0,3.0,52,3882,28.4,35.518,35.22537596621108,28.345172521905237,33.16131493291933,1693.86,155.59066666666666,1142.183,1,1,2007.4248754766572,2007.4248754766572,-313.56487547665733,S4_minus_S4-1,S1-HS-2_minus_S1-HS-1
20260201_185149_S2_b150,498.0,4.0,52,3882,28.4,38.279,37.27462475012729,28.3449342836626,34.59571761018788,1690.41,115.4475,1142.183,1,1,1534.1655724023867,1534.1655724023867,156.24442759761337,S4_minus_S4-1,S1-HS-2_minus_S1-HS-1
20260201_185149_S2_b150,502.0,3.0,52,3882,28.4,35.633,35.37826891107276,28.345321723617133,33.26838475483607,1508.1559999999995,157.02466666666666,1142.183,1,1,2025.7643712023325,2025.7643712023325,-517.608371202333,S4_minus_S4-1,S1-HS-2_minus_S1-HS-1
20260201_185149_S2_b150,505.0,4.0,52,3882,28.4,34.497,37.37766891898194,28.345115584620725,34.667902918673576,1546.628,113.93625,1142.183,1,1,1516.554765305687,1516.554765305687,30.073234694312987,S4_minus_S4-1,S1-HS-2_minus_S1-HS-1
20260201_185149_S2_b150,509.0,3.0,52,3882,28.4,39.662,35.28068610371917,28.345527126998725,33.20013841070303,1967.992,146.51733333333334,1142.183,1,1,1897.7732298431206,1897.7732298431206,70.21877015687937,S4_minus_S4-1,S1-HS-2_minus_S1-HS-1
20260201_185149_S2_b150,512.0,4.0,52,3882,28.4,34.957,36.859432338228544,28.345287257809694,34.30518881410289,1562.5739999999998,118.1575,1142.183,1,1,1564.1962793329276,1564.1962793329276,-1.6222793329277465,S4_minus_S4-1,S1-HS-2_minus_S1-HS-1
20260201_185149_S2_b150,516.0,4.0,52,3882,28.4,36.617,35.55992311855142,28.34551394451922,33.39560036634175,1574.235,114.3845,1142.183,1,1,1509.9764788388734,1509.9764788388734,64.25852116112651,S4_minus_S4-1,S1-HS-2_minus_S1-HS-1
20260201_185149_S2_b150,520.0,3.0,52,3882,28.4,36.451,35.356410438687035,28.345289064378196,33.25307402639439,1880.34,158.60433333333333,1142.183,1,1,2044.7778669520453,2044.7778669520453,-164.4378669520454,S4_minus_S4-1,S1-HS-2_minus_S1-HS-1
20260201_185149_S2_b150,523.0,4.0,52,3882,28.4,36.498,37.447156709793695,28.345078835317082,34.716533347450714,1747.7999999999995,117.7875,1142.183,1,1,1563.7244211072066,1563.7244211072066,184.07557889279292,S4_minus_S4-1,S1-HS-2_minus_S1-HS-1
20260201_185149_S2_b150,527.0,3.0,52,3882,28.4,35.97,35.521194881271086,28.34551597053818,33.36849120805121,1666.665,150.13466666666667,1142.183,1,1,1943.1353617348425,1943.1353617348425,-276.4703617348425,S4_minus_S4-1,S1-HS-2_minus_S1-HS-1
20260201_185149_S2_b150,530.0,4.0,52,3882,28.4,36.455,37.08559693345652,28.345337425517524,34.46351908107482,1912.84,115.8225,1142.183,1,1,1537.4201751375347,1537.4201751375347,375.41982486246525,S4_minus_S4-1,S1-HS-2_minus_S1-HS-1
20260201_185149_S2_b150,534.0,4.0,52,3882,28.4,35.675,35.407178938309634,28.3456374384274,33.28871648834496,1639.47,109.6365,1142.183,1,1,1451.4541795351897,1451.4541795351897,188.0158204648103,S4_minus_S4-1,S1-HS-2_minus_S1-HS-1
20260201_190712_S2_b210,0.0,4.0,51,3880,28.7,36.826,36.826,28.7,34.3882,2536.0959999999995,106.91325,1437.771,1,1,1426.17946476138,1426.17946476138,1109.9165352386196,S4_minus_S4-1,S1-HS-2_minus_S1-HS-1
20260201_190712_S2_b210,4.0,3.0,51,3880,28.7,36.783,35.01485814226543,28.70458053531996,33.12177486018179,2352.3520000000003,155.694,1437.771,1,1,2005.8244942657752,2005.8244942657752,346.5275057342251,S4_minus_S4-1,S1-HS-2_minus_S1-HS-1
20260201_190712_S2_b210,7.0,4.0,51,3880,28.7,35.322,37.42273999283054,28.70720011546548,34.80807802962102,1782.4999999999998,115.72275,1437.771,1,1,1537.0998988107865,1537.0998988107865,245.40010118921327,S4_minus_S4-1,S1-HS-2_minus_S1-HS-1
